model_name,slice_id,metric,kind,family,operation_type,component_ids,initial,final,delta,auc,max,min,abs_delta,moving
fake,comp_add_then_even,accuracy,composite,arithmetic,add_then_parity,arith_add_small;arith_even,0.2,0.25,0.04999999999999999,0.225,0.25,0.2,0.04999999999999999,True
fake,comp_add_then_even,mean_correct_margin,composite,arithmetic,add_then_parity,arith_add_small;arith_even,-0.5,-0.37,0.13,-0.43500000000000005,-0.37,-0.5,0.13,True
fake,comp_add_then_even,mean_correct_mrr,composite,arithmetic,add_then_parity,arith_add_small;arith_even,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,0.040000000000000036,True
fake,comp_add_then_even,mean_logprob_correct,composite,arithmetic,add_then_parity,arith_add_small;arith_even,-5.0,-3.97,1.0299999999999998,-4.485,-3.97,-5.0,1.0299999999999998,True
fake,comp_add_then_even,mean_logprob_margin,composite,arithmetic,add_then_parity,arith_add_small;arith_even,0.0,0.23,0.23,0.115,0.23,0.0,0.23,True
fake,comp_first_then_same,accuracy,composite,string,first_then_same,word_first;word_same,0.2,0.25,0.04999999999999999,0.225,0.25,0.2,0.04999999999999999,True
fake,comp_first_then_same,mean_correct_margin,composite,string,first_then_same,word_first;word_same,-0.5,-0.37,0.13,-0.43500000000000005,-0.37,-0.5,0.13,True
fake,comp_first_then_same,mean_correct_mrr,composite,string,first_then_same,word_first;word_same,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,0.040000000000000036,True
fake,comp_first_then_same,mean_logprob_correct,composite,string,first_then_same,word_first;word_same,-5.0,-3.97,1.0299999999999998,-4.485,-3.97,-5.0,1.0299999999999998,True
fake,comp_first_then_same,mean_logprob_margin,composite,string,first_then_same,word_first;word_same,0.0,0.23,0.23,0.115,0.23,0.0,0.23,True
fake,comp_max_then_compare,accuracy,composite,arithmetic,max_then_compare,arith_max2;arith_compare,0.2,0.25,0.04999999999999999,0.225,0.25,0.2,0.04999999999999999,True
fake,comp_max_then_compare,mean_correct_margin,composite,arithmetic,max_then_compare,arith_max2;arith_compare,-0.5,-0.37,0.13,-0.43500000000000005,-0.37,-0.5,0.13,True
fake,comp_max_then_compare,mean_correct_mrr,composite,arithmetic,max_then_compare,arith_max2;arith_compare,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,0.040000000000000036,True
fake,comp_max_then_compare,mean_logprob_correct,composite,arithmetic,max_then_compare,arith_max2;arith_compare,-5.0,-3.97,1.0299999999999998,-4.485,-3.97,-5.0,1.0299999999999998,True
fake,comp_max_then_compare,mean_logprob_margin,composite,arithmetic,max_then_compare,arith_max2;arith_compare,0.0,0.23,0.23,0.115,0.23,0.0,0.23,True
fake,comp_retrieve_then_color,accuracy,composite,retrieval,retrieve_then_color,retrieval_object;semantic_color_lookup,0.2,0.25,0.04999999999999999,0.225,0.25,0.2,0.04999999999999999,True
fake,comp_retrieve_then_color,mean_correct_margin,composite,retrieval,retrieve_then_color,retrieval_object;semantic_color_lookup,-0.5,-0.37,0.13,-0.43500000000000005,-0.37,-0.5,0.13,True
fake,comp_retrieve_then_color,mean_correct_mrr,composite,retrieval,retrieve_then_color,retrieval_object;semantic_color_lookup,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,0.040000000000000036,True
fake,comp_retrieve_then_color,mean_logprob_correct,composite,retrieval,retrieve_then_color,retrieval_object;semantic_color_lookup,-5.0,-3.97,1.0299999999999998,-4.485,-3.97,-5.0,1.0299999999999998,True
fake,comp_retrieve_then_color,mean_logprob_margin,composite,retrieval,retrieve_then_color,retrieval_object;semantic_color_lookup,0.0,0.23,0.23,0.115,0.23,0.0,0.23,True
fake,comp_retrieve_then_compare,accuracy,composite,retrieval,retrieve_then_compare,retrieval_number;arith_compare,0.2,0.25,0.04999999999999999,0.225,0.25,0.2,0.04999999999999999,True
fake,comp_retrieve_then_compare,mean_correct_margin,composite,retrieval,retrieve_then_compare,retrieval_number;arith_compare,-0.5,-0.37,0.13,-0.43500000000000005,-0.37,-0.5,0.13,True
fake,comp_retrieve_then_compare,mean_correct_mrr,composite,retrieval,retrieve_then_compare,retrieval_number;arith_compare,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,0.040000000000000036,True
fake,comp_retrieve_then_compare,mean_logprob_correct,composite,retrieval,retrieve_then_compare,retrieval_number;arith_compare,-5.0,-3.97,1.0299999999999998,-4.485,-3.97,-5.0,1.0299999999999998,True
fake,comp_retrieve_then_compare,mean_logprob_margin,composite,retrieval,retrieve_then_compare,retrieval_number;arith_compare,0.0,0.23,0.23,0.115,0.23,0.0,0.23,True
fake,comp_reverse_then_first,accuracy,composite,string,reverse_then_first,word_reverse2;word_first,0.2,0.25,0.04999999999999999,0.225,0.25,0.2,0.04999999999999999,True
fake,comp_reverse_then_first,mean_correct_margin,composite,string,reverse_then_first,word_reverse2;word_first,-0.5,-0.37,0.13,-0.43500000000000005,-0.37,-0.5,0.13,True
fake,comp_reverse_then_first,mean_correct_mrr,composite,string,reverse_then_first,word_reverse2;word_first,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,0.040000000000000036,True
fake,comp_reverse_then_first,mean_logprob_correct,composite,string,reverse_then_first,word_reverse2;word_first,-5.0,-3.97,1.0299999999999998,-4.485,-3.97,-5.0,1.0299999999999998,True
fake,comp_reverse_then_first,mean_logprob_margin,composite,string,reverse_then_first,word_reverse2;word_first,0.0,0.23,0.23,0.115,0.23,0.0,0.23,True
fake,comp_reverse_then_last,accuracy,composite,string,reverse_then_last,word_reverse2;word_last,0.2,0.25,0.04999999999999999,0.225,0.25,0.2,0.04999999999999999,True
fake,comp_reverse_then_last,mean_correct_margin,composite,string,reverse_then_last,word_reverse2;word_last,-0.5,-0.37,0.13,-0.43500000000000005,-0.37,-0.5,0.13,True
fake,comp_reverse_then_last,mean_correct_mrr,composite,string,reverse_then_last,word_reverse2;word_last,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,0.040000000000000036,True
fake,comp_reverse_then_last,mean_logprob_correct,composite,string,reverse_then_last,word_reverse2;word_last,-5.0,-3.97,1.0299999999999998,-4.485,-3.97,-5.0,1.0299999999999998,True
fake,comp_reverse_then_last,mean_logprob_margin,composite,string,reverse_then_last,word_reverse2;word_last,0.0,0.23,0.23,0.115,0.23,0.0,0.23,True
fake,comp_reverse_then_same,accuracy,composite,string,reverse_then_same,word_reverse2;word_same,0.2,0.25,0.04999999999999999,0.225,0.25,0.2,0.04999999999999999,True
fake,comp_reverse_then_same,mean_correct_margin,composite,string,reverse_then_same,word_reverse2;word_same,-0.5,-0.37,0.13,-0.43500000000000005,-0.37,-0.5,0.13,True
fake,comp_reverse_then_same,mean_correct_mrr,composite,string,reverse_then_same,word_reverse2;word_same,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,0.040000000000000036,True
fake,comp_reverse_then_same,mean_logprob_correct,composite,string,reverse_then_same,word_reverse2;word_same,-5.0,-3.97,1.0299999999999998,-4.485,-3.97,-5.0,1.0299999999999998,True
fake,comp_reverse_then_same,mean_logprob_margin,composite,string,reverse_then_same,word_reverse2;word_same,0.0,0.23,0.23,0.115,0.23,0.0,0.23,True
fake,comp_sub_then_compare,accuracy,composite,arithmetic,sub_then_compare,arith_sub_small;arith_compare,0.2,0.25,0.04999999999999999,0.225,0.25,0.2,0.04999999999999999,True
fake,comp_sub_then_compare,mean_correct_margin,composite,arithmetic,sub_then_compare,arith_sub_small;arith_compare,-0.5,-0.37,0.13,-0.43500000000000005,-0.37,-0.5,0.13,True
fake,comp_sub_then_compare,mean_correct_mrr,composite,arithmetic,sub_then_compare,arith_sub_small;arith_compare,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,0.040000000000000036,True
fake,comp_sub_then_compare,mean_logprob_correct,composite,arithmetic,sub_then_compare,arith_sub_small;arith_compare,-5.0,-3.97,1.0299999999999998,-4.485,-3.97,-5.0,1.0299999999999998,True
fake,comp_sub_then_compare,mean_logprob_margin,composite,arithmetic,sub_then_compare,arith_sub_small;arith_compare,0.0,0.23,0.23,0.115,0.23,0.0,0.23,True
fake,ctrl_number_surface,accuracy,surface_control,surface,number_surface,,0.2,0.23,0.03,0.215,0.23,0.2,0.03,True
fake,ctrl_number_surface,mean_correct_margin,surface_control,surface,number_surface,,-0.5,-0.39,0.10999999999999999,-0.445,-0.39,-0.5,0.10999999999999999,True
fake,ctrl_number_surface,mean_correct_mrr,surface_control,surface,number_surface,,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,0.040000000000000036,True
fake,ctrl_number_surface,mean_logprob_correct,surface_control,surface,number_surface,,-5.0,-3.99,1.0099999999999998,-4.495,-3.99,-5.0,1.0099999999999998,True
fake,ctrl_number_surface,mean_logprob_margin,surface_control,surface,number_surface,,0.0,0.21,0.21,0.105,0.21,0.0,0.21,True
fake,ctrl_retrieval_surface,accuracy,surface_control,surface,retrieval_surface,,0.2,0.23,0.03,0.215,0.23,0.2,0.03,True
fake,ctrl_retrieval_surface,mean_correct_margin,surface_control,surface,retrieval_surface,,-0.5,-0.39,0.10999999999999999,-0.445,-0.39,-0.5,0.10999999999999999,True
fake,ctrl_retrieval_surface,mean_correct_mrr,surface_control,surface,retrieval_surface,,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,0.040000000000000036,True
fake,ctrl_retrieval_surface,mean_logprob_correct,surface_control,surface,retrieval_surface,,-5.0,-3.99,1.0099999999999998,-4.495,-3.99,-5.0,1.0099999999999998,True
fake,ctrl_retrieval_surface,mean_logprob_margin,surface_control,surface,retrieval_surface,,0.0,0.21,0.21,0.105,0.21,0.0,0.21,True
fake,ctrl_word_surface,accuracy,surface_control,surface,word_surface,,0.2,0.23,0.03,0.215,0.23,0.2,0.03,True
fake,ctrl_word_surface,mean_correct_margin,surface_control,surface,word_surface,,-0.5,-0.39,0.10999999999999999,-0.445,-0.39,-0.5,0.10999999999999999,True
fake,ctrl_word_surface,mean_correct_mrr,surface_control,surface,word_surface,,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,0.040000000000000036,True
fake,ctrl_word_surface,mean_logprob_correct,surface_control,surface,word_surface,,-5.0,-3.99,1.0099999999999998,-4.495,-3.99,-5.0,1.0099999999999998,True
fake,ctrl_word_surface,mean_logprob_margin,surface_control,surface,word_surface,,0.0,0.21,0.21,0.105,0.21,0.0,0.21,True
fake,retrieval_number,accuracy,atomic,retrieval,retrieve_number,,0.2,0.26,0.06,0.23,0.26,0.2,0.06,True
fake,retrieval_number,mean_correct_margin,atomic,retrieval,retrieve_number,,-0.5,-0.36,0.14,-0.43,-0.36,-0.5,0.14,True
fake,retrieval_number,mean_correct_mrr,atomic,retrieval,retrieve_number,,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,0.040000000000000036,True
fake,retrieval_number,mean_logprob_correct,atomic,retrieval,retrieve_number,,-5.0,-3.96,1.04,-4.48,-3.96,-5.0,1.04,True
fake,retrieval_number,mean_logprob_margin,atomic,retrieval,retrieve_number,,0.0,0.24,0.24,0.12,0.24,0.0,0.24,True
fake,retrieval_object,accuracy,atomic,retrieval,retrieve_object,,0.2,0.26,0.06,0.23,0.26,0.2,0.06,True
fake,retrieval_object,mean_correct_margin,atomic,retrieval,retrieve_object,,-0.5,-0.36,0.14,-0.43,-0.36,-0.5,0.14,True
fake,retrieval_object,mean_correct_mrr,atomic,retrieval,retrieve_object,,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,0.040000000000000036,True
fake,retrieval_object,mean_logprob_correct,atomic,retrieval,retrieve_object,,-5.0,-3.96,1.04,-4.48,-3.96,-5.0,1.04,True
fake,retrieval_object,mean_logprob_margin,atomic,retrieval,retrieve_object,,0.0,0.24,0.24,0.12,0.24,0.0,0.24,True
fake,semantic_animal_class,accuracy,atomic,semantic,category,,0.2,0.26,0.06,0.23,0.26,0.2,0.06,True
fake,semantic_animal_class,mean_correct_margin,atomic,semantic,category,,-0.5,-0.36,0.14,-0.43,-0.36,-0.5,0.14,True
fake,semantic_animal_class,mean_correct_mrr,atomic,semantic,category,,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,0.040000000000000036,True
fake,semantic_animal_class,mean_logprob_correct,atomic,semantic,category,,-5.0,-3.96,1.04,-4.48,-3.96,-5.0,1.04,True
fake,semantic_animal_class,mean_logprob_margin,atomic,semantic,category,,0.0,0.24,0.24,0.12,0.24,0.0,0.24,True
fake,semantic_color_lookup,accuracy,atomic,semantic,color_lookup,,0.2,0.26,0.06,0.23,0.26,0.2,0.06,True
fake,semantic_color_lookup,mean_correct_margin,atomic,semantic,color_lookup,,-0.5,-0.36,0.14,-0.43,-0.36,-0.5,0.14,True
fake,semantic_color_lookup,mean_correct_mrr,atomic,semantic,color_lookup,,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,0.040000000000000036,True
fake,semantic_color_lookup,mean_logprob_correct,atomic,semantic,color_lookup,,-5.0,-3.96,1.04,-4.48,-3.96,-5.0,1.04,True
fake,semantic_color_lookup,mean_logprob_margin,atomic,semantic,color_lookup,,0.0,0.24,0.24,0.12,0.24,0.0,0.24,True
fake,syntax_is_are,accuracy,atomic,syntax,agreement,,0.2,0.26,0.06,0.23,0.26,0.2,0.06,True
fake,syntax_is_are,mean_correct_margin,atomic,syntax,agreement,,-0.5,-0.36,0.14,-0.43,-0.36,-0.5,0.14,True
fake,syntax_is_are,mean_correct_mrr,atomic,syntax,agreement,,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,0.040000000000000036,True
fake,syntax_is_are,mean_logprob_correct,atomic,syntax,agreement,,-5.0,-3.96,1.04,-4.48,-3.96,-5.0,1.04,True
fake,syntax_is_are,mean_logprob_margin,atomic,syntax,agreement,,0.0,0.24,0.24,0.12,0.24,0.0,0.24,True
fake,word_copy,accuracy,atomic,string,copy,,0.2,0.26,0.06,0.23,0.26,0.2,0.06,True
fake,word_copy,mean_correct_margin,atomic,string,copy,,-0.5,-0.36,0.14,-0.43,-0.36,-0.5,0.14,True
fake,word_copy,mean_correct_mrr,atomic,string,copy,,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,0.040000000000000036,True
fake,word_copy,mean_logprob_correct,atomic,string,copy,,-5.0,-3.96,1.04,-4.48,-3.96,-5.0,1.04,True
fake,word_copy,mean_logprob_margin,atomic,string,copy,,0.0,0.24,0.24,0.12,0.24,0.0,0.24,True
fake,word_first,accuracy,atomic,string,first,,0.2,0.26,0.06,0.23,0.26,0.2,0.06,True
fake,word_first,mean_correct_margin,atomic,string,first,,-0.5,-0.36,0.14,-0.43,-0.36,-0.5,0.14,True
fake,word_first,mean_correct_mrr,atomic,string,first,,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,0.040000000000000036,True
fake,word_first,mean_logprob_correct,atomic,string,first,,-5.0,-3.96,1.04,-4.48,-3.96,-5.0,1.04,True
fake,word_first,mean_logprob_margin,atomic,string,first,,0.0,0.24,0.24,0.12,0.24,0.0,0.24,True
fake,word_last,accuracy,atomic,string,last,,0.2,0.26,0.06,0.23,0.26,0.2,0.06,True
fake,word_last,mean_correct_margin,atomic,string,last,,-0.5,-0.36,0.14,-0.43,-0.36,-0.5,0.14,True
fake,word_last,mean_correct_mrr,atomic,string,last,,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,0.040000000000000036,True
fake,word_last,mean_logprob_correct,atomic,string,last,,-5.0,-3.96,1.04,-4.48,-3.96,-5.0,1.04,True
fake,word_last,mean_logprob_margin,atomic,string,last,,0.0,0.24,0.24,0.12,0.24,0.0,0.24,True
fake,word_reverse2,accuracy,atomic,string,reverse,,0.2,0.26,0.06,0.23,0.26,0.2,0.06,True
fake,word_reverse2,mean_correct_margin,atomic,string,reverse,,-0.5,-0.36,0.14,-0.43,-0.36,-0.5,0.14,True
fake,word_reverse2,mean_correct_mrr,atomic,string,reverse,,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,0.040000000000000036,True
fake,word_reverse2,mean_logprob_correct,atomic,string,reverse,,-5.0,-3.96,1.04,-4.48,-3.96,-5.0,1.04,True
fake,word_reverse2,mean_logprob_margin,atomic,string,reverse,,0.0,0.24,0.24,0.12,0.24,0.0,0.24,True
fake,word_same,accuracy,atomic,string,same_compare,,0.2,0.26,0.06,0.23,0.26,0.2,0.06,True
fake,word_same,mean_correct_margin,atomic,string,same_compare,,-0.5,-0.36,0.14,-0.43,-0.36,-0.5,0.14,True
fake,word_same,mean_correct_mrr,atomic,string,same_compare,,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,0.040000000000000036,True
fake,word_same,mean_logprob_correct,atomic,string,same_compare,,-5.0,-3.96,1.04,-4.48,-3.96,-5.0,1.04,True
fake,word_same,mean_logprob_margin,atomic,string,same_compare,,0.0,0.24,0.24,0.12,0.24,0.0,0.24,True
