model_name,slice_id,metric,initial_metric,final_metric,delta_metric,auc_metric,max_metric,min_metric,n_checkpoints,kind,family,prompt_family,operation_type,composition_depth,frequency_proxy,reference_learnability,formal_utility,answer_entropy_proxy,component_ids,control_type,continuous_status
fake,word_reverse2,accuracy,0.2,0.26,0.06,0.23,0.26,0.2,3,atomic,string,string,reverse,1,0.55,0.5,0.8,1.0,,,weak_or_uninformative
fake,word_same,accuracy,0.2,0.26,0.06,0.23,0.26,0.2,3,atomic,string,string,same_compare,1,0.6,0.35,0.5,1.0,,,weak_or_uninformative
fake,arith_add_small,mean_logprob_correct,-5.0,-3.96,1.04,-4.48,-3.96,-5.0,3,atomic,arithmetic,arithmetic,addition,1,0.9,0.2,0.8,1.0,,,usable_or_near_usable
fake,arith_compare,mean_logprob_correct,-5.0,-3.96,1.04,-4.48,-3.96,-5.0,3,atomic,arithmetic,arithmetic,comparison,1,0.85,0.2,0.8,1.0,,,usable_or_near_usable
fake,arith_even,mean_logprob_correct,-5.0,-3.96,1.04,-4.48,-3.96,-5.0,3,atomic,arithmetic,arithmetic,parity,1,0.65,0.4,0.5,1.0,,,usable_or_near_usable
fake,arith_max2,mean_logprob_correct,-5.0,-3.96,1.04,-4.48,-3.96,-5.0,3,atomic,arithmetic,arithmetic,max,1,0.55,0.45,0.4,1.0,,,usable_or_near_usable
fake,arith_min2,mean_logprob_correct,-5.0,-3.96,1.04,-4.48,-3.96,-5.0,3,atomic,arithmetic,arithmetic,min,1,0.55,0.45,0.4,1.0,,,usable_or_near_usable
fake,arith_sub_small,mean_logprob_correct,-5.0,-3.96,1.04,-4.48,-3.96,-5.0,3,atomic,arithmetic,arithmetic,subtraction,1,0.75,0.35,0.5,1.0,,,usable_or_near_usable
fake,comp_add_then_compare,mean_logprob_correct,-5.0,-3.97,1.0299999999999998,-4.485,-3.97,-5.0,3,composite,arithmetic,arithmetic,add_then_compare,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare,,usable_or_near_usable
fake,comp_add_then_even,mean_logprob_correct,-5.0,-3.97,1.0299999999999998,-4.485,-3.97,-5.0,3,composite,arithmetic,arithmetic,add_then_parity,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,usable_or_near_usable
fake,comp_first_then_same,mean_logprob_correct,-5.0,-3.97,1.0299999999999998,-4.485,-3.97,-5.0,3,composite,string,string,first_then_same,2,0.35,0.55,0.0,1.0,word_first;word_same,,usable_or_near_usable
fake,comp_max_then_compare,mean_logprob_correct,-5.0,-3.97,1.0299999999999998,-4.485,-3.97,-5.0,3,composite,arithmetic,arithmetic,max_then_compare,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare,,usable_or_near_usable
fake,comp_retrieve_then_color,mean_logprob_correct,-5.0,-3.97,1.0299999999999998,-4.485,-3.97,-5.0,3,composite,retrieval,retrieval,retrieve_then_color,2,0.35,0.65,0.0,1.0,retrieval_object;semantic_color_lookup,,usable_or_near_usable
fake,comp_retrieve_then_compare,mean_logprob_correct,-5.0,-3.97,1.0299999999999998,-4.485,-3.97,-5.0,3,composite,retrieval,retrieval,retrieve_then_compare,2,0.3,0.8,0.0,1.0,retrieval_number;arith_compare,,usable_or_near_usable
fake,comp_reverse_then_first,mean_logprob_correct,-5.0,-3.97,1.0299999999999998,-4.485,-3.97,-5.0,3,composite,string,string,reverse_then_first,2,0.3,0.65,0.0,1.0,word_reverse2;word_first,,usable_or_near_usable
fake,comp_reverse_then_last,mean_logprob_correct,-5.0,-3.97,1.0299999999999998,-4.485,-3.97,-5.0,3,composite,string,string,reverse_then_last,2,0.3,0.65,0.0,1.0,word_reverse2;word_last,,usable_or_near_usable
fake,comp_reverse_then_same,mean_logprob_correct,-5.0,-3.97,1.0299999999999998,-4.485,-3.97,-5.0,3,composite,string,string,reverse_then_same,2,0.25,0.75,0.0,1.0,word_reverse2;word_same,,usable_or_near_usable
fake,comp_sub_then_compare,mean_logprob_correct,-5.0,-3.97,1.0299999999999998,-4.485,-3.97,-5.0,3,composite,arithmetic,arithmetic,sub_then_compare,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare,,usable_or_near_usable
fake,ctrl_number_surface,mean_logprob_correct,-5.0,-3.99,1.0099999999999998,-4.495,-3.99,-5.0,3,surface_control,surface,surface,number_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
fake,ctrl_retrieval_surface,mean_logprob_correct,-5.0,-3.99,1.0099999999999998,-4.495,-3.99,-5.0,3,surface_control,surface,surface,retrieval_surface,1,0.45,0.35,0.0,1.0,,surface,usable_or_near_usable
fake,ctrl_word_surface,mean_logprob_correct,-5.0,-3.99,1.0099999999999998,-4.495,-3.99,-5.0,3,surface_control,surface,surface,word_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
fake,retrieval_number,mean_logprob_correct,-5.0,-3.96,1.04,-4.48,-3.96,-5.0,3,atomic,retrieval,retrieval,retrieve_number,1,0.55,0.55,0.8,1.0,,,usable_or_near_usable
fake,retrieval_object,mean_logprob_correct,-5.0,-3.96,1.04,-4.48,-3.96,-5.0,3,atomic,retrieval,retrieval,retrieve_object,1,0.6,0.5,0.8,1.0,,,usable_or_near_usable
fake,semantic_animal_class,mean_logprob_correct,-5.0,-3.96,1.04,-4.48,-3.96,-5.0,3,atomic,semantic,semantic,category,1,0.75,0.2,0.3,1.0,,,usable_or_near_usable
fake,semantic_color_lookup,mean_logprob_correct,-5.0,-3.96,1.04,-4.48,-3.96,-5.0,3,atomic,semantic,semantic,color_lookup,1,0.7,0.25,0.4,1.0,,,usable_or_near_usable
fake,syntax_is_are,mean_logprob_correct,-5.0,-3.96,1.04,-4.48,-3.96,-5.0,3,atomic,syntax,syntax,agreement,1,0.75,0.35,0.4,1.0,,,usable_or_near_usable
fake,word_copy,mean_logprob_correct,-5.0,-3.96,1.04,-4.48,-3.96,-5.0,3,atomic,string,string,copy,1,0.8,0.25,0.8,1.0,,,usable_or_near_usable
fake,word_first,mean_logprob_correct,-5.0,-3.96,1.04,-4.48,-3.96,-5.0,3,atomic,string,string,first,1,0.75,0.3,0.6,1.0,,,usable_or_near_usable
fake,word_last,mean_logprob_correct,-5.0,-3.96,1.04,-4.48,-3.96,-5.0,3,atomic,string,string,last,1,0.7,0.3,0.6,1.0,,,usable_or_near_usable
fake,word_reverse2,mean_logprob_correct,-5.0,-3.96,1.04,-4.48,-3.96,-5.0,3,atomic,string,string,reverse,1,0.55,0.5,0.8,1.0,,,usable_or_near_usable
fake,word_same,mean_logprob_correct,-5.0,-3.96,1.04,-4.48,-3.96,-5.0,3,atomic,string,string,same_compare,1,0.6,0.35,0.5,1.0,,,usable_or_near_usable
fake,arith_add_small,mean_correct_margin,-0.5,-0.36,0.14,-0.43,-0.36,-0.5,3,atomic,arithmetic,arithmetic,addition,1,0.9,0.2,0.8,1.0,,,usable_or_near_usable
fake,arith_compare,mean_correct_margin,-0.5,-0.36,0.14,-0.43,-0.36,-0.5,3,atomic,arithmetic,arithmetic,comparison,1,0.85,0.2,0.8,1.0,,,usable_or_near_usable
fake,arith_even,mean_correct_margin,-0.5,-0.36,0.14,-0.43,-0.36,-0.5,3,atomic,arithmetic,arithmetic,parity,1,0.65,0.4,0.5,1.0,,,usable_or_near_usable
fake,arith_max2,mean_correct_margin,-0.5,-0.36,0.14,-0.43,-0.36,-0.5,3,atomic,arithmetic,arithmetic,max,1,0.55,0.45,0.4,1.0,,,usable_or_near_usable
fake,arith_min2,mean_correct_margin,-0.5,-0.36,0.14,-0.43,-0.36,-0.5,3,atomic,arithmetic,arithmetic,min,1,0.55,0.45,0.4,1.0,,,usable_or_near_usable
fake,arith_sub_small,mean_correct_margin,-0.5,-0.36,0.14,-0.43,-0.36,-0.5,3,atomic,arithmetic,arithmetic,subtraction,1,0.75,0.35,0.5,1.0,,,usable_or_near_usable
fake,comp_add_then_compare,mean_correct_margin,-0.5,-0.37,0.13,-0.43500000000000005,-0.37,-0.5,3,composite,arithmetic,arithmetic,add_then_compare,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare,,usable_or_near_usable
fake,comp_add_then_even,mean_correct_margin,-0.5,-0.37,0.13,-0.43500000000000005,-0.37,-0.5,3,composite,arithmetic,arithmetic,add_then_parity,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,usable_or_near_usable
fake,comp_first_then_same,mean_correct_margin,-0.5,-0.37,0.13,-0.43500000000000005,-0.37,-0.5,3,composite,string,string,first_then_same,2,0.35,0.55,0.0,1.0,word_first;word_same,,usable_or_near_usable
fake,comp_max_then_compare,mean_correct_margin,-0.5,-0.37,0.13,-0.43500000000000005,-0.37,-0.5,3,composite,arithmetic,arithmetic,max_then_compare,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare,,usable_or_near_usable
fake,comp_retrieve_then_color,mean_correct_margin,-0.5,-0.37,0.13,-0.43500000000000005,-0.37,-0.5,3,composite,retrieval,retrieval,retrieve_then_color,2,0.35,0.65,0.0,1.0,retrieval_object;semantic_color_lookup,,usable_or_near_usable
fake,comp_retrieve_then_compare,mean_correct_margin,-0.5,-0.37,0.13,-0.43500000000000005,-0.37,-0.5,3,composite,retrieval,retrieval,retrieve_then_compare,2,0.3,0.8,0.0,1.0,retrieval_number;arith_compare,,usable_or_near_usable
fake,comp_reverse_then_first,mean_correct_margin,-0.5,-0.37,0.13,-0.43500000000000005,-0.37,-0.5,3,composite,string,string,reverse_then_first,2,0.3,0.65,0.0,1.0,word_reverse2;word_first,,usable_or_near_usable
fake,comp_reverse_then_last,mean_correct_margin,-0.5,-0.37,0.13,-0.43500000000000005,-0.37,-0.5,3,composite,string,string,reverse_then_last,2,0.3,0.65,0.0,1.0,word_reverse2;word_last,,usable_or_near_usable
fake,comp_reverse_then_same,mean_correct_margin,-0.5,-0.37,0.13,-0.43500000000000005,-0.37,-0.5,3,composite,string,string,reverse_then_same,2,0.25,0.75,0.0,1.0,word_reverse2;word_same,,usable_or_near_usable
fake,comp_sub_then_compare,mean_correct_margin,-0.5,-0.37,0.13,-0.43500000000000005,-0.37,-0.5,3,composite,arithmetic,arithmetic,sub_then_compare,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare,,usable_or_near_usable
fake,ctrl_number_surface,mean_correct_margin,-0.5,-0.39,0.10999999999999999,-0.445,-0.39,-0.5,3,surface_control,surface,surface,number_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
fake,ctrl_retrieval_surface,mean_correct_margin,-0.5,-0.39,0.10999999999999999,-0.445,-0.39,-0.5,3,surface_control,surface,surface,retrieval_surface,1,0.45,0.35,0.0,1.0,,surface,usable_or_near_usable
fake,ctrl_word_surface,mean_correct_margin,-0.5,-0.39,0.10999999999999999,-0.445,-0.39,-0.5,3,surface_control,surface,surface,word_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
fake,retrieval_number,mean_correct_margin,-0.5,-0.36,0.14,-0.43,-0.36,-0.5,3,atomic,retrieval,retrieval,retrieve_number,1,0.55,0.55,0.8,1.0,,,usable_or_near_usable
fake,retrieval_object,mean_correct_margin,-0.5,-0.36,0.14,-0.43,-0.36,-0.5,3,atomic,retrieval,retrieval,retrieve_object,1,0.6,0.5,0.8,1.0,,,usable_or_near_usable
fake,semantic_animal_class,mean_correct_margin,-0.5,-0.36,0.14,-0.43,-0.36,-0.5,3,atomic,semantic,semantic,category,1,0.75,0.2,0.3,1.0,,,usable_or_near_usable
fake,semantic_color_lookup,mean_correct_margin,-0.5,-0.36,0.14,-0.43,-0.36,-0.5,3,atomic,semantic,semantic,color_lookup,1,0.7,0.25,0.4,1.0,,,usable_or_near_usable
fake,syntax_is_are,mean_correct_margin,-0.5,-0.36,0.14,-0.43,-0.36,-0.5,3,atomic,syntax,syntax,agreement,1,0.75,0.35,0.4,1.0,,,usable_or_near_usable
fake,word_copy,mean_correct_margin,-0.5,-0.36,0.14,-0.43,-0.36,-0.5,3,atomic,string,string,copy,1,0.8,0.25,0.8,1.0,,,usable_or_near_usable
fake,word_first,mean_correct_margin,-0.5,-0.36,0.14,-0.43,-0.36,-0.5,3,atomic,string,string,first,1,0.75,0.3,0.6,1.0,,,usable_or_near_usable
fake,word_last,mean_correct_margin,-0.5,-0.36,0.14,-0.43,-0.36,-0.5,3,atomic,string,string,last,1,0.7,0.3,0.6,1.0,,,usable_or_near_usable
fake,word_reverse2,mean_correct_margin,-0.5,-0.36,0.14,-0.43,-0.36,-0.5,3,atomic,string,string,reverse,1,0.55,0.5,0.8,1.0,,,usable_or_near_usable
fake,word_same,mean_correct_margin,-0.5,-0.36,0.14,-0.43,-0.36,-0.5,3,atomic,string,string,same_compare,1,0.6,0.35,0.5,1.0,,,usable_or_near_usable
fake,arith_add_small,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,atomic,arithmetic,arithmetic,addition,1,0.9,0.2,0.8,1.0,,,usable_or_near_usable
fake,arith_compare,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,atomic,arithmetic,arithmetic,comparison,1,0.85,0.2,0.8,1.0,,,usable_or_near_usable
fake,arith_even,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,atomic,arithmetic,arithmetic,parity,1,0.65,0.4,0.5,1.0,,,usable_or_near_usable
fake,arith_max2,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,atomic,arithmetic,arithmetic,max,1,0.55,0.45,0.4,1.0,,,usable_or_near_usable
fake,arith_min2,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,atomic,arithmetic,arithmetic,min,1,0.55,0.45,0.4,1.0,,,usable_or_near_usable
fake,arith_sub_small,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,atomic,arithmetic,arithmetic,subtraction,1,0.75,0.35,0.5,1.0,,,usable_or_near_usable
fake,comp_add_then_compare,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,composite,arithmetic,arithmetic,add_then_compare,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare,,usable_or_near_usable
fake,comp_add_then_even,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,composite,arithmetic,arithmetic,add_then_parity,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,usable_or_near_usable
fake,comp_first_then_same,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,composite,string,string,first_then_same,2,0.35,0.55,0.0,1.0,word_first;word_same,,usable_or_near_usable
fake,comp_max_then_compare,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,composite,arithmetic,arithmetic,max_then_compare,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare,,usable_or_near_usable
fake,comp_retrieve_then_color,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,composite,retrieval,retrieval,retrieve_then_color,2,0.35,0.65,0.0,1.0,retrieval_object;semantic_color_lookup,,usable_or_near_usable
fake,comp_retrieve_then_compare,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,composite,retrieval,retrieval,retrieve_then_compare,2,0.3,0.8,0.0,1.0,retrieval_number;arith_compare,,usable_or_near_usable
fake,comp_reverse_then_first,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,composite,string,string,reverse_then_first,2,0.3,0.65,0.0,1.0,word_reverse2;word_first,,usable_or_near_usable
fake,comp_reverse_then_last,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,composite,string,string,reverse_then_last,2,0.3,0.65,0.0,1.0,word_reverse2;word_last,,usable_or_near_usable
fake,comp_reverse_then_same,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,composite,string,string,reverse_then_same,2,0.25,0.75,0.0,1.0,word_reverse2;word_same,,usable_or_near_usable
fake,comp_sub_then_compare,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,composite,arithmetic,arithmetic,sub_then_compare,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare,,usable_or_near_usable
fake,ctrl_number_surface,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,surface_control,surface,surface,number_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
fake,ctrl_retrieval_surface,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,surface_control,surface,surface,retrieval_surface,1,0.45,0.35,0.0,1.0,,surface,usable_or_near_usable
fake,ctrl_word_surface,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,surface_control,surface,surface,word_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
fake,retrieval_number,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,atomic,retrieval,retrieval,retrieve_number,1,0.55,0.55,0.8,1.0,,,usable_or_near_usable
fake,retrieval_object,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,atomic,retrieval,retrieval,retrieve_object,1,0.6,0.5,0.8,1.0,,,usable_or_near_usable
fake,semantic_animal_class,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,atomic,semantic,semantic,category,1,0.75,0.2,0.3,1.0,,,usable_or_near_usable
fake,semantic_color_lookup,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,atomic,semantic,semantic,color_lookup,1,0.7,0.25,0.4,1.0,,,usable_or_near_usable
fake,syntax_is_are,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,atomic,syntax,syntax,agreement,1,0.75,0.35,0.4,1.0,,,usable_or_near_usable
fake,word_copy,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,atomic,string,string,copy,1,0.8,0.25,0.8,1.0,,,usable_or_near_usable
fake,word_first,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,atomic,string,string,first,1,0.75,0.3,0.6,1.0,,,usable_or_near_usable
fake,word_last,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,atomic,string,string,last,1,0.7,0.3,0.6,1.0,,,usable_or_near_usable
fake,word_reverse2,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,atomic,string,string,reverse,1,0.55,0.5,0.8,1.0,,,usable_or_near_usable
fake,word_same,mean_correct_mrr,0.5,0.54,0.040000000000000036,0.52,0.54,0.5,3,atomic,string,string,same_compare,1,0.6,0.35,0.5,1.0,,,usable_or_near_usable
fake,arith_add_small,mean_logprob_margin,0.0,0.24,0.24,0.12,0.24,0.0,3,atomic,arithmetic,arithmetic,addition,1,0.9,0.2,0.8,1.0,,,usable_or_near_usable
fake,arith_compare,mean_logprob_margin,0.0,0.24,0.24,0.12,0.24,0.0,3,atomic,arithmetic,arithmetic,comparison,1,0.85,0.2,0.8,1.0,,,usable_or_near_usable
fake,arith_even,mean_logprob_margin,0.0,0.24,0.24,0.12,0.24,0.0,3,atomic,arithmetic,arithmetic,parity,1,0.65,0.4,0.5,1.0,,,usable_or_near_usable
fake,arith_max2,mean_logprob_margin,0.0,0.24,0.24,0.12,0.24,0.0,3,atomic,arithmetic,arithmetic,max,1,0.55,0.45,0.4,1.0,,,usable_or_near_usable
fake,arith_min2,mean_logprob_margin,0.0,0.24,0.24,0.12,0.24,0.0,3,atomic,arithmetic,arithmetic,min,1,0.55,0.45,0.4,1.0,,,usable_or_near_usable
fake,arith_sub_small,mean_logprob_margin,0.0,0.24,0.24,0.12,0.24,0.0,3,atomic,arithmetic,arithmetic,subtraction,1,0.75,0.35,0.5,1.0,,,usable_or_near_usable
fake,comp_add_then_compare,mean_logprob_margin,0.0,0.23,0.23,0.115,0.23,0.0,3,composite,arithmetic,arithmetic,add_then_compare,2,0.4,0.55,0.0,1.0,arith_add_small;arith_compare,,usable_or_near_usable
fake,comp_add_then_even,mean_logprob_margin,0.0,0.23,0.23,0.115,0.23,0.0,3,composite,arithmetic,arithmetic,add_then_parity,2,0.35,0.6,0.0,1.0,arith_add_small;arith_even,,usable_or_near_usable
fake,comp_first_then_same,mean_logprob_margin,0.0,0.23,0.23,0.115,0.23,0.0,3,composite,string,string,first_then_same,2,0.35,0.55,0.0,1.0,word_first;word_same,,usable_or_near_usable
fake,comp_max_then_compare,mean_logprob_margin,0.0,0.23,0.23,0.115,0.23,0.0,3,composite,arithmetic,arithmetic,max_then_compare,2,0.3,0.7,0.0,1.0,arith_max2;arith_compare,,usable_or_near_usable
fake,comp_retrieve_then_color,mean_logprob_margin,0.0,0.23,0.23,0.115,0.23,0.0,3,composite,retrieval,retrieval,retrieve_then_color,2,0.35,0.65,0.0,1.0,retrieval_object;semantic_color_lookup,,usable_or_near_usable
fake,comp_retrieve_then_compare,mean_logprob_margin,0.0,0.23,0.23,0.115,0.23,0.0,3,composite,retrieval,retrieval,retrieve_then_compare,2,0.3,0.8,0.0,1.0,retrieval_number;arith_compare,,usable_or_near_usable
fake,comp_reverse_then_first,mean_logprob_margin,0.0,0.23,0.23,0.115,0.23,0.0,3,composite,string,string,reverse_then_first,2,0.3,0.65,0.0,1.0,word_reverse2;word_first,,usable_or_near_usable
fake,comp_reverse_then_last,mean_logprob_margin,0.0,0.23,0.23,0.115,0.23,0.0,3,composite,string,string,reverse_then_last,2,0.3,0.65,0.0,1.0,word_reverse2;word_last,,usable_or_near_usable
fake,comp_reverse_then_same,mean_logprob_margin,0.0,0.23,0.23,0.115,0.23,0.0,3,composite,string,string,reverse_then_same,2,0.25,0.75,0.0,1.0,word_reverse2;word_same,,usable_or_near_usable
fake,comp_sub_then_compare,mean_logprob_margin,0.0,0.23,0.23,0.115,0.23,0.0,3,composite,arithmetic,arithmetic,sub_then_compare,2,0.35,0.65,0.0,1.0,arith_sub_small;arith_compare,,usable_or_near_usable
fake,ctrl_number_surface,mean_logprob_margin,0.0,0.21,0.21,0.105,0.21,0.0,3,surface_control,surface,surface,number_surface,1,0.5,0.3,0.0,1.0,,surface,usable_or_near_usable
