condition,seed,data_seen,task_name,kind,grad_mean_norm,grad_noise_rms,grad_snr,within_task_grad_alignment
baseline,0,20480,A02_or_bits_19_44,atomic,0.24098816514015198,0.2096877247095108,1.1492716870901896,0.4467302447837836
baseline,0,20480,A03_xor2_18_17,atomic,0.4737110435962677,0.3075808882713318,1.5401185888274191,0.6432599785483136
baseline,0,20480,A04_bit_8,atomic,0.5455248355865479,0.2277422845363617,2.395360337649784,0.8170750255831628
baseline,0,20480,A05_not_bit_33,atomic,0.38050588965415955,0.20474480092525482,1.8584398135277218,0.7039046235323664
baseline,0,20480,A06_or_bits_46_41,atomic,0.40739724040031433,0.3727889060974121,1.0928362774099454,0.4224375675692728
baseline,0,20480,A07_bit_10,atomic,0.42940109968185425,0.25783705711364746,1.6653971484437193,0.6662364822079945
baseline,0,20480,A08_bit_22,atomic,0.4908778965473175,0.2573683261871338,1.9072972335705773,0.7255077587795741
baseline,0,20480,A09_xor2_22_5,atomic,0.40037277340888977,0.3083389401435852,1.298482680199745,0.4384826001583831
baseline,0,20480,A10_xor2_9_25,atomic,0.4286250174045563,0.26765143871307373,1.6014299025025873,0.6313887304811536
baseline,0,20480,A11_eq2_30_27,atomic,0.6778891682624817,0.362495094537735,1.8700643911473533,0.7106269211338355
baseline,0,20480,C00_and_02_06,composite,0.3068964183330536,0.3559114336967468,0.8622831111227559,0.2142928414797974
baseline,0,20480,C01_and_00_09,composite,0.7610844373703003,0.20694822072982788,3.67765634651299,0.9199824677545768
baseline,0,20480,C02_and_05_06,composite,0.5056943893432617,0.24684739112854004,2.0486114397615185,0.7754636075475115
baseline,0,20480,C03_and_10_08,composite,0.6300473809242249,0.2369304895401001,2.6592076948160406,0.8743955748839213
baseline,0,20480,C04_or_05_10,composite,0.2326110601425171,0.20170535147190094,1.1532220560532243,0.41570418048345487
baseline,0,20480,C05_and_07_05,composite,0.8391166925430298,0.17876410484313965,4.693988724831736,0.9483428239929115
baseline,0,20480,C06_and_10_08,composite,1.4011372327804565,0.2885259985923767,4.856190567267031,0.9695696741748988
baseline,0,20480,C07_or_02_00,composite,0.8000810742378235,0.17982758581638336,4.449156510671914,0.9565120216974714
baseline,0,20480,C08_or_00_10,composite,0.16961021721363068,0.19336913526058197,0.8771317976066284,0.23677950284882865
baseline,0,20480,C09_or_03_00,composite,0.13332004845142365,0.35581472516059875,0.37468951963939745,-0.1131167355277089
baseline,0,20480,K00_shortcut_for_05_bit18,shortcut,0.7764445543289185,0.23439981043338776,3.3124794465064538,0.8919291202721836
baseline,0,20480,K01_shortcut_for_02_bit46,shortcut,0.5424379706382751,0.4300660789012909,1.261289827885995,0.5825822213055313
baseline,0,20480,K02_shortcut_for_02_bit12,shortcut,0.6685048937797546,0.2508615553379059,2.664835960522632,0.8655673540663237
baseline,0,20480,K03_shortcut_for_09_bit29,shortcut,0.38708263635635376,0.24289995431900024,1.5935887573136591,0.6242518038602665
baseline,0,20480,S00_surface_xor_13_2,surface_control,0.4831809103488922,0.24499869346618652,1.9721774982183984,0.7603971419029875
baseline,0,20480,S01_surface_xor_9_46,surface_control,0.26746317744255066,0.3786952495574951,0.7062755018827798,0.10905143812499819
baseline,0,20480,S02_surface_xor_8_39,surface_control,0.5496382117271423,0.257418692111969,2.135191532578885,0.8014157274716244
baseline,0,20480,S03_surface_xor_21_47,surface_control,0.7379582524299622,0.23139549791812897,3.189164262339595,0.9000866318724512
baseline,0,20480,U00_xor2_12_37,unrelated,0.5839011073112488,0.2650434970855713,2.203038798271398,0.7975829467505271
baseline,0,20480,U01_or_bits_46_28,unrelated,0.3195338249206543,0.1685996800661087,1.8952220122450316,0.7136918701828977
baseline,0,20480,U02_xor2_1_29,unrelated,0.39388731122016907,0.24236920475959778,1.625154118111806,0.6571231465802959
baseline,0,20480,U03_and_bits_37_42,unrelated,0.8781799077987671,0.24060045182704926,3.649951199702563,0.938233954284871
baseline,0,40448,A00_xor2_12_26,atomic,0.3232992887496948,0.29261454939842224,1.1048640247494583,0.38186292318189885
baseline,0,40448,A01_and_bits_31_32,atomic,0.2536526322364807,0.2478237897157669,1.0235201088901735,0.3533682741341159
baseline,0,40448,A02_or_bits_19_44,atomic,0.27128759026527405,0.3081742525100708,0.8803058271570834,0.24576087959002393
baseline,0,40448,A03_xor2_18_17,atomic,0.24618642032146454,0.28967705368995667,0.8498651073139873,0.224288839848913
baseline,0,40448,A04_bit_8,atomic,0.38429275155067444,0.2943755090236664,1.3054508264764435,0.516470176925853
baseline,0,40448,A05_not_bit_33,atomic,0.7329963445663452,0.27044448256492615,2.7103394294156584,0.8568608678699238
baseline,0,40448,A06_or_bits_46_41,atomic,0.30029985308647156,0.21034061908721924,1.4276836038051328,0.5568255542963606
baseline,0,40448,A07_bit_10,atomic,0.6162223219871521,0.3618759512901306,1.702855135270923,0.6907126094157438
baseline,0,40448,A08_bit_22,atomic,0.6664051413536072,0.26245832443237305,2.539089368921042,0.8215522289505267
baseline,0,40448,A09_xor2_22_5,atomic,0.320951372385025,0.25592854619026184,1.254066328908734,0.48052262708838606
baseline,0,40448,A10_xor2_9_25,atomic,0.40833839774131775,0.41592687368392944,0.9817552641492455,0.15066765910549648
baseline,0,40448,A11_eq2_30_27,atomic,0.49258339405059814,0.423446923494339,1.1632706880583115,0.45935136780202335
baseline,0,40448,C00_and_02_06,composite,0.3023523986339569,0.30849140882492065,0.9800998990042283,0.3477430907315587
baseline,0,40448,C01_and_00_09,composite,0.15334737300872803,0.23284019529819489,0.6585949337986072,0.102192528673602
baseline,0,40448,C02_and_05_06,composite,0.3933899998664856,0.27316218614578247,1.4401334438548508,0.5747895534851687
baseline,0,40448,C03_and_10_08,composite,0.2749873101711273,0.3774198293685913,0.7285979399398326,0.10287023724423518
baseline,0,40448,C04_or_05_10,composite,0.24886547029018402,0.22429707646369934,1.1095350604329046,0.39870711245469354
baseline,0,40448,C05_and_07_05,composite,0.30087560415267944,0.24444954097270966,1.2308290821664434,0.4845431850307118
baseline,0,40448,C06_and_10_08,composite,0.6274697780609131,0.27293846011161804,2.298942324954903,0.8139654770236894
baseline,0,40448,C07_or_02_00,composite,0.26661184430122375,0.16011419892311096,1.6651355475824432,0.6578437643281425
baseline,0,40448,C08_or_00_10,composite,0.1829254925251007,0.258166640996933,0.7085558839748212,0.0652271831178088
baseline,0,40448,C09_or_03_00,composite,0.20957358181476593,0.20893965661525726,1.0030340109138445,0.32539807007265886
baseline,0,40448,K00_shortcut_for_05_bit18,shortcut,0.42347264289855957,0.3713168501853943,1.140461691102852,0.4377828034392344
baseline,0,40448,K01_shortcut_for_02_bit46,shortcut,0.4236889183521271,0.38510000705718994,1.100204909339579,0.4398436509276568
baseline,0,40448,K02_shortcut_for_02_bit12,shortcut,0.3916156589984894,0.3155897259712219,1.2409011661962634,0.48005397919067905
baseline,0,40448,K03_shortcut_for_09_bit29,shortcut,0.588527500629425,0.3316930830478668,1.7743134563427723,0.6879493455434615
baseline,0,40448,S00_surface_xor_13_2,surface_control,0.2529429793357849,0.3152393102645874,0.8023840019275573,0.18014549249323433
baseline,0,40448,S01_surface_xor_9_46,surface_control,0.3138512372970581,0.29543161392211914,1.0623481797676952,0.36895163722046664
baseline,0,40448,S02_surface_xor_8_39,surface_control,0.1968349665403366,0.27637508511543274,0.7122022828411358,0.106723830681001
baseline,0,40448,S03_surface_xor_21_47,surface_control,0.19278459250926971,0.2958669662475586,0.6515921495180064,0.07899948907745932
baseline,0,40448,U00_xor2_12_37,unrelated,0.2568308413028717,0.3609265983104706,0.7115874599001794,0.07737851214462864
baseline,0,40448,U01_or_bits_46_28,unrelated,0.3601285219192505,0.26662349700927734,1.3507006170028926,0.5522963002615696
baseline,0,40448,U02_xor2_1_29,unrelated,0.5140843987464905,0.267316997051239,1.9231264918258388,0.7163531675985256
baseline,0,40448,U03_and_bits_37_42,unrelated,0.30585718154907227,0.25391262769699097,1.2045764888576762,0.4621616007622775
baseline,0,60416,A00_xor2_12_26,atomic,0.2575969398021698,0.36508551239967346,0.7055797369451975,0.11370585337490006
baseline,0,60416,A01_and_bits_31_32,atomic,0.4010951519012451,0.37394025921821594,1.0726182645824989,0.3870793121239043
baseline,0,60416,A02_or_bits_19_44,atomic,0.4064473509788513,0.28263095021247864,1.4380850740934457,0.5666429080132066
baseline,0,60416,A03_xor2_18_17,atomic,0.3816552758216858,0.42889389395713806,0.8898594295654324,0.2191414881966107
baseline,0,60416,A04_bit_8,atomic,0.4558616280555725,0.45741286873817444,0.9966086640984155,0.37028329361343854
baseline,0,60416,A05_not_bit_33,atomic,1.0072739124298096,0.49858108162879944,2.020281052656785,0.7952949110419963
baseline,0,60416,A06_or_bits_46_41,atomic,0.7825695872306824,0.3385360836982727,2.3116282869445968,0.8027121223528312
baseline,0,60416,A07_bit_10,atomic,0.6375440955162048,0.521031379699707,1.2236193833131999,0.48194290023887615
baseline,0,60416,A08_bit_22,atomic,0.5657438635826111,0.3934139311313629,1.43803718885661,0.5892107184116225
baseline,0,60416,A09_xor2_22_5,atomic,0.6785011887550354,0.3528309464454651,1.9230206295353522,0.727626710157999
baseline,0,60416,A10_xor2_9_25,atomic,0.21717587113380432,0.4538571536540985,0.47851150826818006,-0.05716922129515863
baseline,0,60416,A11_eq2_30_27,atomic,0.2675183415412903,0.4238280951976776,0.6311953940096536,0.04522283980941392
baseline,0,60416,C00_and_02_06,composite,0.6337088346481323,0.4414712190628052,1.4354476742379516,0.5519933302182279
baseline,0,60416,C01_and_00_09,composite,0.38908007740974426,0.5348875522613525,0.7274053691548754,0.10923074692827155
baseline,0,60416,C02_and_05_06,composite,1.0257148742675781,0.45902153849601746,2.234568071960403,0.8159836245737554
baseline,0,60416,C03_and_10_08,composite,0.3563513159751892,0.2995695173740387,1.1895446475919778,0.4605901351582795
baseline,0,60416,C04_or_05_10,composite,0.7776394486427307,0.4632095992565155,1.678806850914184,0.7087388536385454
baseline,0,60416,C05_and_07_05,composite,0.44188591837882996,0.29072102904319763,1.5199654453329936,0.5979693763531485
baseline,0,60416,C06_and_10_08,composite,0.4157354533672333,0.3583860695362091,1.1600212416293987,0.4395628107971987
baseline,0,60416,C07_or_02_00,composite,0.24710683524608612,0.2552888095378876,0.9679501255555227,0.30637631191001324
baseline,0,60416,C08_or_00_10,composite,0.7536722421646118,0.41976964473724365,1.7954424566230374,0.7179936308181883
baseline,0,60416,C09_or_03_00,composite,0.40313464403152466,0.44082117080688477,0.9145083556053066,0.2558847516830588
baseline,0,60416,K00_shortcut_for_05_bit18,shortcut,0.4953109323978424,0.4590083062648773,1.079089257506676,0.38717936911715745
baseline,0,60416,K01_shortcut_for_02_bit46,shortcut,1.0242291688919067,0.49626725912094116,2.0638660924440244,0.780275085031335
baseline,0,60416,K02_shortcut_for_02_bit12,shortcut,0.712116539478302,0.5173335671424866,1.3765133072851445,0.5868088335100294
baseline,0,60416,K03_shortcut_for_09_bit29,shortcut,0.6512749791145325,0.21376216411590576,3.046727103484752,0.8737015315342632
baseline,0,60416,S00_surface_xor_13_2,surface_control,0.4482384920120239,0.39617252349853516,1.1314224622459208,0.42250393619434407
baseline,0,60416,S01_surface_xor_9_46,surface_control,0.4168300926685333,0.41008782386779785,1.0164410363032204,0.3374537174164282
baseline,0,60416,S02_surface_xor_8_39,surface_control,0.5797309875488281,0.5148773193359375,1.1259594582558223,0.38366989569751814
baseline,0,60416,S03_surface_xor_21_47,surface_control,0.25589698553085327,0.3959125578403473,0.6463472311312692,0.021490029591926803
baseline,0,60416,U00_xor2_12_37,unrelated,0.25502243638038635,0.407016396522522,0.6265655107721153,0.013047697175131004
baseline,0,60416,U01_or_bits_46_28,unrelated,0.7350192666053772,0.49362167716026306,1.4890336073414603,0.6540946288241258
baseline,0,60416,U02_xor2_1_29,unrelated,0.2980954647064209,0.35291028022766113,0.84467775921199,0.21727343030508608
baseline,0,60416,U03_and_bits_37_42,unrelated,0.35308364033699036,0.2776854932308197,1.2715235363131705,0.49077633479003446
baseline,0,80384,A00_xor2_12_26,atomic,0.24759991466999054,0.5406827330589294,0.45793937836469895,-0.08093566244449528
baseline,0,80384,A01_and_bits_31_32,atomic,0.5159768462181091,0.5690613389015198,0.9067156929219822,0.2564291397745296
baseline,0,80384,A02_or_bits_19_44,atomic,0.9860079288482666,0.49872541427612305,1.9770557116633702,0.7373267782517825
baseline,0,80384,A03_xor2_18_17,atomic,0.41585472226142883,0.5555089116096497,0.7486013519669636,0.1312828450374193
baseline,0,80384,A04_bit_8,atomic,0.7654597759246826,0.6005907654762268,1.2745113976510305,0.5236952270558829
baseline,0,80384,A05_not_bit_33,atomic,1.5244839191436768,0.585597813129425,2.603295102818531,0.8650023309842308
baseline,0,80384,A06_or_bits_46_41,atomic,0.7133216857910156,0.46023431420326233,1.5499098258771453,0.6073683951320706
baseline,0,80384,A07_bit_10,atomic,1.7031633853912354,0.6582797169685364,2.5872943392999206,0.8689512757511428
baseline,0,80384,A08_bit_22,atomic,0.6151118874549866,0.4656391143798828,1.3210056210008128,0.5122097584106097
baseline,0,80384,A09_xor2_22_5,atomic,0.24261519312858582,0.5050830841064453,0.4803470968688684,-0.03392993186337553
baseline,0,80384,A10_xor2_9_25,atomic,0.2572857141494751,0.38023677468299866,0.6766460565611945,0.08448640316813527
baseline,0,80384,A11_eq2_30_27,atomic,0.32189473509788513,0.5191139578819275,0.6200849162496995,0.05218601914381179
baseline,0,80384,C00_and_02_06,composite,0.7290995717048645,0.6724421977996826,1.0842561250461198,0.3911454314145713
baseline,0,80384,C01_and_00_09,composite,0.6939815878868103,0.5206385850906372,1.332943058311099,0.5148986725714133
baseline,0,80384,C02_and_05_06,composite,1.1579610109329224,0.627959668636322,1.844005385641578,0.7106375720000025
baseline,0,80384,C03_and_10_08,composite,0.39693549275398254,0.5088666677474976,0.7800383045528226,0.15633687714258446
baseline,0,80384,C04_or_05_10,composite,1.0491420030593872,0.6569197177886963,1.5970627378782005,0.6378353064585733
baseline,0,80384,C05_and_07_05,composite,0.8440754413604736,0.571599543094635,1.4766901960578551,0.5938501723069011
baseline,0,80384,C06_and_10_08,composite,0.6872183680534363,0.43788281083106995,1.5694116120876636,0.6200200496188605
baseline,0,80384,C07_or_02_00,composite,0.8042949438095093,0.4577668309211731,1.7569969894700626,0.6888700643625834
baseline,0,80384,C08_or_00_10,composite,0.8854957818984985,0.6784830689430237,1.3051110962527996,0.5302153645652115
baseline,0,80384,C09_or_03_00,composite,0.5755041837692261,0.6190513372421265,0.9296550207486304,0.2587769666454741
baseline,0,80384,K00_shortcut_for_05_bit18,shortcut,0.6703851222991943,0.6709076762199402,0.999221123948545,0.3357192815206344
baseline,0,80384,K01_shortcut_for_02_bit46,shortcut,1.500115990638733,0.5784557461738586,2.593311589622052,0.8509018162454988
baseline,0,80384,K02_shortcut_for_02_bit12,shortcut,0.7698652148246765,0.5719463229179382,1.3460445219678234,0.5244822203418971
baseline,0,80384,K03_shortcut_for_09_bit29,shortcut,0.3260122537612915,0.12675456702709198,2.571996113473679,0.8419008834001768
baseline,0,80384,S00_surface_xor_13_2,surface_control,0.2850303649902344,0.43248656392097473,0.6590502197466115,0.07460987727999058
baseline,0,80384,S01_surface_xor_9_46,surface_control,0.7558282613754272,0.6626362204551697,1.140638314119175,0.4066868021654544
baseline,0,80384,S02_surface_xor_8_39,surface_control,0.3167874813079834,0.4347711503505707,0.7286304094736238,0.11830009984110397
baseline,0,80384,S03_surface_xor_21_47,surface_control,0.2726510465145111,0.491534024477005,0.5546941471733492,-0.017466363144951872
baseline,0,80384,U00_xor2_12_37,unrelated,0.26817095279693604,0.495478093624115,0.5412367494088196,-0.02323018389452164
baseline,0,80384,U01_or_bits_46_28,unrelated,0.7871115803718567,0.5535339713096619,1.42197520146438,0.5669897585005682
baseline,0,80384,U02_xor2_1_29,unrelated,0.47565752267837524,0.5866884589195251,0.8107497521828864,0.16155045590313002
baseline,0,80384,U03_and_bits_37_42,unrelated,0.44763147830963135,0.48325636982917786,0.9262815893496333,0.3003808247466803
baseline,0,100352,A00_xor2_12_26,atomic,0.3926122486591339,0.5267545580863953,0.7453419104424619,0.13659825810304058
baseline,0,100352,A01_and_bits_31_32,atomic,0.6278256177902222,0.7419848442077637,0.8461434525117849,0.2572835344562575
baseline,0,100352,A02_or_bits_19_44,atomic,1.9370328187942505,0.7024315595626831,2.757610748579467,0.8597956707268813
baseline,0,100352,A03_xor2_18_17,atomic,0.7970319390296936,0.657116711139679,1.2129229488718039,0.4714027357226656
baseline,0,100352,A04_bit_8,atomic,1.402106523513794,0.7417004704475403,1.8903945452075497,0.7285878224946968
baseline,0,100352,A05_not_bit_33,atomic,0.581245481967926,0.3192768692970276,1.820506080649911,0.7097459376107332
baseline,0,100352,A06_or_bits_46_41,atomic,0.48140811920166016,0.26196786761283875,1.8376609451632964,0.727517224401045
baseline,0,100352,A07_bit_10,atomic,0.870314359664917,0.5066617131233215,1.7177425037667384,0.7636575844755505
baseline,0,100352,A08_bit_22,atomic,0.8923388719558716,0.7211794257164001,1.2373326805159603,0.48710634566456923
baseline,0,100352,A09_xor2_22_5,atomic,0.3394916355609894,0.5648195147514343,0.601062156483371,0.006618720503193033
baseline,0,100352,A10_xor2_9_25,atomic,0.3717706799507141,0.5887780785560608,0.6314275165641793,0.02831046839374607
baseline,0,100352,A11_eq2_30_27,atomic,0.2980211079120636,0.45123374462127686,0.6604583798614929,0.06925620207595419
baseline,0,100352,C00_and_02_06,composite,1.087648868560791,0.8494745492935181,1.2803784050553073,0.4892007639589222
baseline,0,100352,C01_and_00_09,composite,0.3750050663948059,0.6234933733940125,0.6014579823885675,0.01690903850613611
baseline,0,100352,C02_and_05_06,composite,1.1895877122879028,0.6914247870445251,1.7204875129962292,0.6686054058020309
baseline,0,100352,C03_and_10_08,composite,0.4263403117656708,0.5546051263809204,0.7687276793616906,0.16568628691915763
baseline,0,100352,C04_or_05_10,composite,0.8782302737236023,0.8699131608009338,1.0095608542282557,0.340230059217991
baseline,0,100352,C05_and_07_05,composite,1.2339156866073608,0.6966915130615234,1.7711076760262259,0.6802493389394885
baseline,0,100352,C06_and_10_08,composite,1.8802193403244019,0.9228179454803467,2.0374759176834925,0.8199812704276126
baseline,0,100352,C07_or_02_00,composite,0.9492568373680115,0.7224574685096741,1.3139276410622178,0.5799798043384209
baseline,0,100352,C08_or_00_10,composite,0.8862088322639465,0.681643009185791,1.3001069772888967,0.49877750871200294
baseline,0,100352,C09_or_03_00,composite,0.6686042547225952,0.6954632997512817,0.9613796370861648,0.30976034667567265
baseline,0,100352,K00_shortcut_for_05_bit18,shortcut,1.3548738956451416,0.6658474206924438,2.0348113599871187,0.7723967949696439
baseline,0,100352,K01_shortcut_for_02_bit46,shortcut,0.9734625220298767,0.7079388499259949,1.3750658296691354,0.566708333869265
baseline,0,100352,K02_shortcut_for_02_bit12,shortcut,1.3559517860412598,0.7108821868896484,1.9074212451040629,0.7127103521658563
baseline,0,100352,K03_shortcut_for_09_bit29,shortcut,0.25781482458114624,0.07739923894405365,3.330973638696513,0.9283190378066375
baseline,0,100352,S00_surface_xor_13_2,surface_control,0.3382706344127655,0.48831936717033386,0.6927241824796976,0.09017666707045106
baseline,0,100352,S01_surface_xor_9_46,surface_control,0.3963322043418884,0.5442280173301697,0.7282466020133529,0.13058833986178423
baseline,0,100352,S02_surface_xor_8_39,surface_control,0.30417633056640625,0.5640195608139038,0.539301030848873,-0.008414091435311516
baseline,0,100352,S03_surface_xor_21_47,surface_control,0.31226855516433716,0.51582270860672,0.6053796196898642,0.010193245924393877
baseline,0,100352,U00_xor2_12_37,unrelated,0.5741217136383057,0.5456309914588928,1.0522160995697531,0.36490430191583817
baseline,0,100352,U01_or_bits_46_28,unrelated,1.0985770225524902,0.656672477722168,1.6729451283865364,0.6621890427448806
baseline,0,100352,U02_xor2_1_29,unrelated,0.7272560000419617,0.6335164308547974,1.147967068603942,0.4104064707235107
baseline,0,100352,U03_and_bits_37_42,unrelated,0.5756673216819763,0.6169489026069641,0.9330875202930382,0.30648510119874567
baseline,0,120320,A00_xor2_12_26,atomic,0.4271171987056732,0.6390336751937866,0.6683797979433271,0.06428103773631871
baseline,0,120320,A01_and_bits_31_32,atomic,0.7551397681236267,0.7880226969718933,0.9582715967755968,0.30677907806010557
baseline,0,120320,A02_or_bits_19_44,atomic,0.9511167407035828,0.9054266810417175,1.050462462193236,0.36846066856511595
baseline,0,120320,A03_xor2_18_17,atomic,0.715442419052124,0.7035848498344421,1.0168530763836874,0.28307502578541355
baseline,0,120320,A04_bit_8,atomic,1.3770183324813843,0.8034036159515381,1.7139807503215583,0.669784784383339
baseline,0,120320,A05_not_bit_33,atomic,0.40713900327682495,0.2598782777786255,1.566652691234453,0.6035897098827384
baseline,0,120320,A06_or_bits_46_41,atomic,0.7714806795120239,0.3742809593677521,2.061234108230282,0.8440822451669537
baseline,0,120320,A07_bit_10,atomic,0.44263648986816406,0.24996714293956757,1.7707786897952653,0.7004335324899689
baseline,0,120320,A08_bit_22,atomic,1.0847028493881226,0.756640613079071,1.4335773557972291,0.5686455661102249
baseline,0,120320,A09_xor2_22_5,atomic,0.4331275522708893,0.7003053426742554,0.618483861077351,0.049299913468094814
baseline,0,120320,A10_xor2_9_25,atomic,0.42513182759284973,0.7574405074119568,0.5612742168291084,0.00400797755588105
baseline,0,120320,A11_eq2_30_27,atomic,0.34314125776290894,0.4883458614349365,0.7026603169195155,0.10699852425370687
baseline,0,120320,C00_and_02_06,composite,1.1937451362609863,1.1591559648513794,1.0298399632641426,0.35525264289403996
baseline,0,120320,C01_and_00_09,composite,0.46952024102211,0.7104772329330444,0.660851916511302,0.05975804083867444
baseline,0,120320,C02_and_05_06,composite,0.7342050075531006,1.0000392198562622,0.7341762132668109,0.19605464474793236
baseline,0,120320,C03_and_10_08,composite,0.7879855632781982,0.7100048065185547,1.109831308242694,0.4001408737444825
baseline,0,120320,C04_or_05_10,composite,1.0584635734558105,1.1812715530395508,0.8960374697345103,0.2811389836313005
baseline,0,120320,C05_and_07_05,composite,1.284591794013977,1.046714425086975,1.227261001878338,0.5211988195966143
baseline,0,120320,C06_and_10_08,composite,0.6290317177772522,0.7101191878318787,0.885811464547118,0.259082087441495
baseline,0,120320,C07_or_02_00,composite,0.696952760219574,0.906664252281189,0.7686999442905744,0.1428235070164933
baseline,0,120320,C08_or_00_10,composite,0.6448822617530823,0.9134987592697144,0.7059476055204713,0.11526129862067819
baseline,0,120320,C09_or_03_00,composite,0.5150003433227539,0.7963431477546692,0.6467065671051196,0.06054483551935592
baseline,0,120320,K00_shortcut_for_05_bit18,shortcut,1.0345405340194702,0.7197160124778748,1.4374288137014823,0.5693610872597751
baseline,0,120320,K01_shortcut_for_02_bit46,shortcut,1.2512073516845703,0.5283275842666626,2.3682415776547465,0.8145182135286314
baseline,0,120320,K02_shortcut_for_02_bit12,shortcut,1.1200932264328003,0.7729333639144897,1.449145914414516,0.5702616624834831
baseline,0,120320,K03_shortcut_for_09_bit29,shortcut,0.07232578098773956,0.062220439314842224,1.162411930597288,0.529499568009343
baseline,0,120320,S00_surface_xor_13_2,surface_control,0.3403322398662567,0.4635285437107086,0.7342206741812349,0.12855775176027862
baseline,0,120320,S01_surface_xor_9_46,surface_control,0.4272693991661072,0.6358219385147095,0.6719953705333659,0.07548651892514241
baseline,0,120320,S02_surface_xor_8_39,surface_control,0.41123032569885254,0.494682252407074,0.8313019593830503,0.17068329591847356
