condition,seed,data_seen,task_name,kind,loss,token_accuracy,exact_match,balanced_accuracy,accuracy,checkpoint_fraction
pretrain_different_operation_matched,0,250112,K02_shortcut_for_A04_reverse,shortcut,0.1378566920757293,0.9625651240348816,0.791015625,0.791015625,0.791015625,1.000448
pretrain_different_operation_matched,0,250112,K01_shortcut_for_A07_reverse,shortcut,0.1375565379858017,0.9658203125,0.802734375,0.802734375,0.802734375,1.000448
pretrain_different_operation_matched,0,250112,K00_shortcut_for_A00_copy,shortcut,0.1348206251859665,0.9654948115348816,0.802734375,0.802734375,0.802734375,1.000448
pretrain_different_operation_matched,0,250112,C07_substitute_then_reverse_04_03,composite,0.3133415579795837,0.8440755605697632,0.146484375,0.146484375,0.146484375,1.000448
pretrain_different_operation_matched,0,250112,C06_reverse_then_substitute_02_00,composite,0.9214873313903807,0.7281901240348816,0.0,0.0,0.0,1.000448
pretrain_different_operation_matched,0,250112,C05_copy_then_substitute_06_07,composite,0.3196566998958587,0.8430989980697632,0.154296875,0.154296875,0.154296875,1.000448
pretrain_different_operation_matched,0,250112,C04_substitute_then_reverse_07_01,composite,0.1303529590368271,0.970703125,0.8359375,0.8359375,0.8359375,1.000448
pretrain_different_operation_matched,0,250112,S01_surface_rotate,surface_control,1.613077998161316,0.6139323115348816,0.0,0.0,0.0,1.000448
pretrain_different_operation_matched,0,250112,C03_reverse_then_substitute_06_01,composite,0.3153420388698578,0.8411458730697632,0.1328125,0.1328125,0.1328125,1.000448
pretrain_different_operation_matched,0,250112,C01_substitute_then_reverse_03_04,composite,0.314145565032959,0.8450521230697632,0.146484375,0.146484375,0.146484375,1.000448
pretrain_different_operation_matched,0,250112,C00_reverse_then_substitute_06_04,composite,0.3029157519340515,0.8512369990348816,0.173828125,0.173828125,0.173828125,1.000448
pretrain_different_operation_matched,0,250112,A07_reverse,atomic,0.3179544508457184,0.84375,0.1640625,0.1640625,0.1640625,1.000448
pretrain_different_operation_matched,0,250112,A06_copy,atomic,0.1350563466548919,0.9664713740348816,0.810546875,0.810546875,0.810546875,1.000448
pretrain_different_operation_matched,0,250112,A05_substitute,atomic,0.959082305431366,0.7233073115348816,0.0,0.0,0.0,1.000448
pretrain_different_operation_matched,0,250112,A04_reverse,atomic,0.308826208114624,0.84765625,0.162109375,0.162109375,0.162109375,1.000448
pretrain_different_operation_matched,0,250112,A03_copy,atomic,0.1357467025518417,0.9733073115348816,0.845703125,0.845703125,0.845703125,1.000448
pretrain_different_operation_matched,0,250112,A02_substitute,atomic,0.9296731352806092,0.7223307490348816,0.0,0.0,0.0,1.000448
pretrain_different_operation_matched,0,250112,C02_copy_then_substitute_00_07,composite,0.3090330958366394,0.8434244990348816,0.138671875,0.138671875,0.138671875,1.000448
pretrain_different_operation_matched,0,250112,S02_surface_rotate,surface_control,2.981196641921997,0.3479817807674408,0.0,0.0,0.0,1.000448
pretrain_different_operation_matched,0,250112,U00_unrelated_substitute,unrelated,2.50773549079895,0.0846354216337204,0.0,0.0,0.0,1.000448
pretrain_different_operation_matched,0,250112,U01_unrelated_substitute,unrelated,0.9319696426391602,0.7288411855697632,0.0,0.0,0.0,1.000448
pretrain_different_operation_matched,1,250112,K01_shortcut_for_A07_reverse,shortcut,0.1347027420997619,0.9703776240348816,0.828125,0.828125,0.828125,1.000448
pretrain_different_operation_matched,1,250112,K00_shortcut_for_A00_copy,shortcut,0.1303827166557312,0.9736328125,0.84375,0.84375,0.84375,1.000448
pretrain_different_operation_matched,1,250112,C07_substitute_then_reverse_04_03,composite,0.2880904376506805,0.845703125,0.13671875,0.13671875,0.13671875,1.000448
pretrain_different_operation_matched,1,250112,C06_reverse_then_substitute_02_00,composite,1.0914493799209597,0.7024739980697632,0.0,0.0,0.0,1.000448
pretrain_different_operation_matched,1,250112,C05_copy_then_substitute_06_07,composite,0.2891848981380462,0.8473307490348816,0.162109375,0.162109375,0.162109375,1.000448
pretrain_different_operation_matched,1,250112,C04_substitute_then_reverse_07_01,composite,0.143007755279541,0.9612630605697632,0.779296875,0.779296875,0.779296875,1.000448
pretrain_different_operation_matched,1,250112,C03_reverse_then_substitute_06_01,composite,0.2832683324813843,0.8470052480697632,0.158203125,0.158203125,0.158203125,1.000448
pretrain_different_operation_matched,1,250112,C02_copy_then_substitute_00_07,composite,0.27390256524086,0.8551432490348816,0.166015625,0.166015625,0.166015625,1.000448
pretrain_different_operation_matched,1,250112,C01_substitute_then_reverse_03_04,composite,0.279026061296463,0.8509114980697632,0.15625,0.15625,0.15625,1.000448
pretrain_different_operation_matched,1,250112,C00_reverse_then_substitute_06_04,composite,0.2798770368099212,0.8466796875,0.14453125,0.14453125,0.14453125,1.000448
pretrain_different_operation_matched,1,250112,A07_reverse,atomic,0.2827386260032654,0.84765625,0.146484375,0.146484375,0.146484375,1.000448
pretrain_different_operation_matched,1,250112,A06_copy,atomic,0.1322397142648697,0.9671224355697632,0.8125,0.8125,0.8125,1.000448
pretrain_different_operation_matched,1,250112,A05_substitute,atomic,1.0647530555725098,0.7060546875,0.0,0.0,0.0,1.000448
pretrain_different_operation_matched,1,250112,A04_reverse,atomic,0.2814466059207916,0.8499349355697632,0.146484375,0.146484375,0.146484375,1.000448
pretrain_different_operation_matched,1,250112,A03_copy,atomic,0.1346472203731537,0.9700521230697632,0.828125,0.828125,0.828125,1.000448
pretrain_different_operation_matched,1,250112,A02_substitute,atomic,1.0840131044387815,0.7164713740348816,0.0,0.0,0.0,1.000448
pretrain_different_operation_matched,1,250112,A01_reverse,atomic,0.2806772589683532,0.8492838740348816,0.138671875,0.138671875,0.138671875,1.000448
pretrain_different_operation_matched,1,250112,A00_copy,atomic,0.1313884705305099,0.9729818105697632,0.83984375,0.83984375,0.83984375,1.000448
pretrain_different_operation_matched,0,250112,U02_unrelated_substitute,unrelated,2.523555517196656,0.0856119841337204,0.0,0.0,0.0,1.000448
pretrain_different_operation_matched,0,250112,A01_reverse,atomic,0.3104226589202881,0.84765625,0.16796875,0.16796875,0.16796875,1.000448
pretrain_different_operation_matched,1,250112,K02_shortcut_for_A04_reverse,shortcut,0.1418427228927612,0.9677734375,0.8203125,0.8203125,0.8203125,1.000448
pretrain_different_operation_matched,0,250112,A00_copy,atomic,0.1419841051101684,0.9661458730697632,0.810546875,0.810546875,0.810546875,1.000448
pretrain_same_operation_unrelated,2,250112,U01_unrelated_substitute,unrelated,1.4551531076431274,0.4440104365348816,0.0,0.0,0.0,1.000448
pretrain_same_operation_unrelated,1,250112,U02_unrelated_substitute,unrelated,2.861346244812012,0.0823567733168602,0.0,0.0,0.0,1.000448
pretrain_same_operation_unrelated,1,250112,U01_unrelated_substitute,unrelated,1.2664791345596311,0.5442708730697632,0.001953125,0.001953125,0.001953125,1.000448
pretrain_same_operation_unrelated,1,250112,U00_unrelated_substitute,unrelated,2.8730475902557373,0.076171875,0.0,0.0,0.0,1.000448
pretrain_same_operation_unrelated,1,250112,S02_surface_rotate,surface_control,4.180313587188721,0.2180989682674408,0.0,0.0,0.0,1.000448
pretrain_same_operation_unrelated,1,250112,S01_surface_rotate,surface_control,3.158803701400757,0.2639974057674408,0.0,0.0,0.0,1.000448
pretrain_same_operation_unrelated,1,250112,S00_surface_rotate,surface_control,2.610762119293213,0.251953125,0.0,0.0,0.0,1.000448
pretrain_same_operation_unrelated,1,250112,K02_shortcut_for_A04_reverse,shortcut,0.1982503682374954,0.9544271230697632,0.7421875,0.7421875,0.7421875,1.000448
pretrain_same_operation_unrelated,1,250112,K01_shortcut_for_A07_reverse,shortcut,0.2001395672559738,0.953125,0.728515625,0.728515625,0.728515625,1.000448
pretrain_same_operation_unrelated,2,250112,A00_copy,atomic,0.2397938817739486,0.9381510615348816,0.67578125,0.67578125,0.67578125,1.000448
pretrain_same_operation_unrelated,1,250112,K00_shortcut_for_A00_copy,shortcut,0.2005840688943863,0.9593099355697632,0.767578125,0.767578125,0.767578125,1.000448
pretrain_same_operation_unrelated,1,250112,C06_reverse_then_substitute_02_00,composite,1.2520610094070437,0.5556640625,0.0,0.0,0.0,1.000448
pretrain_same_operation_unrelated,1,250112,C05_copy_then_substitute_06_07,composite,0.442789077758789,0.8128255605697632,0.138671875,0.138671875,0.138671875,1.000448
pretrain_same_operation_unrelated,1,250112,C04_substitute_then_reverse_07_01,composite,0.1924876123666763,0.9599609375,0.765625,0.765625,0.765625,1.000448
pretrain_same_operation_unrelated,1,250112,C03_reverse_then_substitute_06_01,composite,0.4379696846008301,0.8118489980697632,0.14453125,0.14453125,0.14453125,1.000448
pretrain_same_operation_unrelated,1,250112,C02_copy_then_substitute_00_07,composite,0.4408754110336303,0.818359375,0.162109375,0.162109375,0.162109375,1.000448
pretrain_same_operation_unrelated,1,250112,C01_substitute_then_reverse_03_04,composite,0.4304957687854767,0.8225911855697632,0.15234375,0.15234375,0.15234375,1.000448
pretrain_same_operation_unrelated,1,250112,C00_reverse_then_substitute_06_04,composite,0.4408143758773803,0.8157552480697632,0.16015625,0.16015625,0.16015625,1.000448
pretrain_same_operation_unrelated,1,250112,A07_reverse,atomic,0.4403991401195526,0.8141276240348816,0.146484375,0.146484375,0.146484375,1.000448
pretrain_same_operation_unrelated,1,250112,C07_substitute_then_reverse_04_03,composite,0.4442706108093261,0.8151041865348816,0.142578125,0.142578125,0.142578125,1.000448
pretrain_same_operation_unrelated,2,250112,A01_reverse,atomic,0.4308074712753296,0.8291015625,0.173828125,0.173828125,0.173828125,1.000448
pretrain_same_operation_unrelated,2,250112,A02_substitute,atomic,1.4880704879760742,0.4410807490348816,0.0,0.0,0.0,1.000448
pretrain_same_operation_unrelated,2,250112,A03_copy,atomic,0.2403862923383712,0.9332682490348816,0.65234375,0.65234375,0.65234375,1.000448
pretrain_same_operation_unrelated,2,250112,U00_unrelated_substitute,unrelated,2.93427848815918,0.0667317733168602,0.0,0.0,0.0,1.000448
pretrain_same_operation_unrelated,2,250112,S02_surface_rotate,surface_control,4.161124706268311,0.2132161557674408,0.0,0.0,0.0,1.000448
pretrain_same_operation_unrelated,2,250112,S01_surface_rotate,surface_control,2.179609060287476,0.3704427182674408,0.0,0.0,0.0,1.000448
pretrain_same_operation_unrelated,2,250112,S00_surface_rotate,surface_control,2.314868688583374,0.302734375,0.0,0.0,0.0,1.000448
pretrain_same_operation_unrelated,2,250112,K02_shortcut_for_A04_reverse,shortcut,0.223962128162384,0.94921875,0.728515625,0.728515625,0.728515625,1.000448
pretrain_same_operation_unrelated,2,250112,K01_shortcut_for_A07_reverse,shortcut,0.2241806536912918,0.9423828125,0.693359375,0.693359375,0.693359375,1.000448
pretrain_same_operation_unrelated,2,250112,K00_shortcut_for_A00_copy,shortcut,0.240223541855812,0.9365234375,0.666015625,0.666015625,0.666015625,1.000448
pretrain_same_operation_unrelated,2,250112,C07_substitute_then_reverse_04_03,composite,0.4597367346286773,0.8147786855697632,0.14453125,0.14453125,0.14453125,1.000448
pretrain_same_operation_unrelated,2,250112,C06_reverse_then_substitute_02_00,composite,1.474768042564392,0.4417317807674408,0.001953125,0.001953125,0.001953125,1.000448
pretrain_same_operation_unrelated,2,250112,C05_copy_then_substitute_06_07,composite,0.452804833650589,0.8180338740348816,0.171875,0.171875,0.171875,1.000448
pretrain_same_operation_unrelated,2,250112,C04_substitute_then_reverse_07_01,composite,0.2320875972509384,0.9410807490348816,0.68359375,0.68359375,0.68359375,1.000448
pretrain_same_operation_unrelated,2,250112,C03_reverse_then_substitute_06_01,composite,0.4354024827480316,0.8229166865348816,0.1484375,0.1484375,0.1484375,1.000448
pretrain_same_operation_unrelated,2,250112,C02_copy_then_substitute_00_07,composite,0.447351336479187,0.8216146230697632,0.1875,0.1875,0.1875,1.000448
pretrain_same_operation_unrelated,2,250112,C01_substitute_then_reverse_03_04,composite,0.4609493911266327,0.81640625,0.15234375,0.15234375,0.15234375,1.000448
pretrain_same_operation_unrelated,2,250112,C00_reverse_then_substitute_06_04,composite,0.4479521811008453,0.8154296875,0.15234375,0.15234375,0.15234375,1.000448
pretrain_same_operation_unrelated,2,250112,A07_reverse,atomic,0.445494532585144,0.8193359375,0.154296875,0.154296875,0.154296875,1.000448
pretrain_same_operation_unrelated,2,250112,A06_copy,atomic,0.2250220626592636,0.9430338740348816,0.689453125,0.689453125,0.689453125,1.000448
pretrain_same_operation_unrelated,2,250112,A05_substitute,atomic,1.4812464714050293,0.4384765625,0.0,0.0,0.0,1.000448
pretrain_same_operation_unrelated,2,250112,A04_reverse,atomic,0.4423905313014984,0.8229166865348816,0.138671875,0.138671875,0.138671875,1.000448
pretrain_same_operation_unrelated,2,250112,U02_unrelated_substitute,unrelated,2.944931745529175,0.0634765625,0.0,0.0,0.0,1.000448
pretrain_different_operation_matched,1,250112,S00_surface_rotate,surface_control,2.599588394165039,0.2486979216337204,0.0,0.0,0.0,1.000448
pretrain_different_operation_matched,1,250112,S01_surface_rotate,surface_control,1.8698581457138064,0.5618489980697632,0.0,0.0,0.0,1.000448
pretrain_different_operation_matched,1,250112,S02_surface_rotate,surface_control,5.054769039154053,0.046875,0.0,0.0,0.0,1.000448
corrupt_component_strong,1,250112,C02_copy_then_substitute_00_07,composite,0.3842364251613617,0.8346354365348816,0.111328125,0.111328125,0.111328125,1.000448
corrupt_component_strong,1,250112,C01_substitute_then_reverse_03_04,composite,0.3783276081085205,0.8297526240348816,0.09765625,0.09765625,0.09765625,1.000448
corrupt_component_strong,1,250112,C00_reverse_then_substitute_06_04,composite,0.3946100771427154,0.8277994990348816,0.080078125,0.080078125,0.080078125,1.000448
corrupt_component_strong,1,250112,A07_reverse,atomic,0.3905670940876007,0.8268229365348816,0.08984375,0.08984375,0.08984375,1.000448
corrupt_component_strong,1,250112,A06_copy,atomic,0.1176634728908538,0.9778646230697632,0.869140625,0.869140625,0.869140625,1.000448
corrupt_component_strong,1,250112,A05_substitute,atomic,0.9876606464385986,0.7145182490348816,0.0,0.0,0.0,1.000448
corrupt_component_strong,1,250112,A04_reverse,atomic,0.3858493566513061,0.828125,0.1015625,0.1015625,0.1015625,1.000448
corrupt_component_strong,1,250112,A03_copy,atomic,0.122764877974987,0.9742838740348816,0.84765625,0.84765625,0.84765625,1.000448
corrupt_component_strong,1,250112,C03_reverse_then_substitute_06_01,composite,0.3845801055431366,0.8313802480697632,0.10546875,0.10546875,0.10546875,1.000448
corrupt_component_strong,1,250112,A02_substitute,atomic,0.9906325936317444,0.7145182490348816,0.0,0.0,0.0,1.000448
corrupt_component_strong,1,250112,A00_copy,atomic,0.1206468269228935,0.98046875,0.8828125,0.8828125,0.8828125,1.000448
corrupt_component_strong,0,250112,U02_unrelated_substitute,unrelated,2.322752952575684,0.1061197966337204,0.0,0.0,0.0,1.000448
corrupt_component_strong,0,250112,U01_unrelated_substitute,unrelated,1.1407932043075562,0.673828125,0.0,0.0,0.0,1.000448
corrupt_component_strong,0,250112,U00_unrelated_substitute,unrelated,2.3343753814697266,0.109375,0.0,0.0,0.0,1.000448
corrupt_component_strong,0,250112,S02_surface_rotate,surface_control,3.112123250961304,0.3151041865348816,0.0,0.0,0.0,1.000448
corrupt_component_strong,0,250112,S01_surface_rotate,surface_control,1.522846817970276,0.623046875,0.0,0.0,0.0,1.000448
corrupt_component_strong,0,250112,S00_surface_rotate,surface_control,1.9195979833602903,0.3909505307674408,0.0,0.0,0.0,1.000448
corrupt_component_strong,0,250112,K02_shortcut_for_A04_reverse,shortcut,0.1620676666498184,0.9417318105697632,0.66015625,0.66015625,0.66015625,1.000448
corrupt_component_strong,1,250112,A01_reverse,atomic,0.3598931133747101,0.8343099355697632,0.111328125,0.111328125,0.111328125,1.000448
corrupt_component_strong,1,250112,C04_substitute_then_reverse_07_01,composite,0.1239330098032951,0.9772135615348816,0.8671875,0.8671875,0.8671875,1.000448
corrupt_component_strong,1,250112,C05_copy_then_substitute_06_07,composite,0.3835603892803192,0.8297526240348816,0.083984375,0.083984375,0.083984375,1.000448
corrupt_component_strong,1,250112,C06_reverse_then_substitute_02_00,composite,0.994045913219452,0.712890625,0.0,0.0,0.0,1.000448
corrupt_component_strong,2,250112,C00_reverse_then_substitute_06_04,composite,0.3635895252227783,0.8440755605697632,0.181640625,0.181640625,0.181640625,1.000448
corrupt_component_strong,2,250112,A07_reverse,atomic,0.3664509952068329,0.837890625,0.15234375,0.15234375,0.15234375,1.000448
corrupt_component_strong,2,250112,A06_copy,atomic,0.1773317009210586,0.9557291865348816,0.751953125,0.751953125,0.751953125,1.000448
corrupt_component_strong,2,250112,A05_substitute,atomic,1.1406623125076294,0.6181640625,0.0,0.0,0.0,1.000448
corrupt_component_strong,2,250112,A04_reverse,atomic,0.3577539026737213,0.841796875,0.19140625,0.19140625,0.19140625,1.000448
corrupt_component_strong,2,250112,A03_copy,atomic,0.1861375719308853,0.9443359375,0.693359375,0.693359375,0.693359375,1.000448
corrupt_component_strong,2,250112,A02_substitute,atomic,1.1552129983901978,0.6197916865348816,0.0,0.0,0.0,1.000448
corrupt_component_strong,2,250112,A01_reverse,atomic,0.3604940474033355,0.8317057490348816,0.142578125,0.142578125,0.142578125,1.000448
corrupt_component_strong,2,250112,A00_copy,atomic,0.1646210849285125,0.9619140625,0.779296875,0.779296875,0.779296875,1.000448
corrupt_component_strong,1,250112,U02_unrelated_substitute,unrelated,2.1975677013397217,0.1578776091337204,0.0,0.0,0.0,1.000448
corrupt_component_strong,1,250112,U01_unrelated_substitute,unrelated,0.9914775490760804,0.6998698115348816,0.0,0.0,0.0,1.000448
corrupt_component_strong,1,250112,U00_unrelated_substitute,unrelated,2.180272102355957,0.1520182341337204,0.0,0.0,0.0,1.000448
corrupt_component_strong,1,250112,S02_surface_rotate,surface_control,2.61039662361145,0.4641927182674408,0.0,0.0,0.0,1.000448
corrupt_component_strong,1,250112,S01_surface_rotate,surface_control,1.2518655061721802,0.71484375,0.0,0.0,0.0,1.000448
corrupt_component_strong,1,250112,S00_surface_rotate,surface_control,3.1705663204193115,0.3111979365348816,0.0,0.0,0.0,1.000448
corrupt_component_strong,1,250112,K02_shortcut_for_A04_reverse,shortcut,0.1218578442931175,0.978515625,0.87109375,0.87109375,0.87109375,1.000448
corrupt_component_strong,1,250112,K01_shortcut_for_A07_reverse,shortcut,0.1193878278136253,0.98046875,0.884765625,0.884765625,0.884765625,1.000448
corrupt_component_strong,1,250112,K00_shortcut_for_A00_copy,shortcut,0.1194886490702629,0.9794921875,0.876953125,0.876953125,0.876953125,1.000448
corrupt_component_strong,1,250112,C07_substitute_then_reverse_04_03,composite,0.3844318091869354,0.833984375,0.130859375,0.130859375,0.130859375,1.000448
corrupt_component_strong,0,250112,K01_shortcut_for_A07_reverse,shortcut,0.1576610803604126,0.9501953125,0.703125,0.703125,0.703125,1.000448
corrupt_component_strong,0,250112,K00_shortcut_for_A00_copy,shortcut,0.1580667942762375,0.9514974355697632,0.720703125,0.720703125,0.720703125,1.000448
corrupt_component_strong,0,250112,C07_substitute_then_reverse_04_03,composite,0.3026881814002991,0.8505859375,0.2265625,0.2265625,0.2265625,1.000448
corrupt_component_strong,0,250112,C06_reverse_then_substitute_02_00,composite,1.129669189453125,0.6624349355697632,0.001953125,0.001953125,0.001953125,1.000448
pretrain_different_operation_matched,2,250112,C07_substitute_then_reverse_04_03,composite,0.2954462468624115,0.8655599355697632,0.2578125,0.2578125,0.2578125,1.000448
pretrain_different_operation_matched,2,250112,C06_reverse_then_substitute_02_00,composite,0.9765979647636414,0.6868489980697632,0.0,0.0,0.0,1.000448
pretrain_different_operation_matched,2,250112,C05_copy_then_substitute_06_07,composite,0.2958618104457855,0.8642578125,0.267578125,0.267578125,0.267578125,1.000448
pretrain_different_operation_matched,2,250112,C04_substitute_then_reverse_07_01,composite,0.1497639566659927,0.9501953125,0.712890625,0.712890625,0.712890625,1.000448
pretrain_different_operation_matched,2,250112,C03_reverse_then_substitute_06_01,composite,0.2871626615524292,0.8583984375,0.216796875,0.216796875,0.216796875,1.000448
pretrain_different_operation_matched,2,250112,C02_copy_then_substitute_00_07,composite,0.289288729429245,0.8645833730697632,0.255859375,0.255859375,0.255859375,1.000448
pretrain_different_operation_matched,2,250112,C01_substitute_then_reverse_03_04,composite,0.285133808851242,0.8639323115348816,0.23828125,0.23828125,0.23828125,1.000448
pretrain_different_operation_matched,2,250112,C00_reverse_then_substitute_06_04,composite,0.2940584719181061,0.859375,0.232421875,0.232421875,0.232421875,1.000448
pretrain_different_operation_matched,2,250112,A07_reverse,atomic,0.2855388522148132,0.8636068105697632,0.251953125,0.251953125,0.251953125,1.000448
pretrain_different_operation_matched,2,250112,A06_copy,atomic,0.1503498256206512,0.9459635615348816,0.677734375,0.677734375,0.677734375,1.000448
pretrain_different_operation_matched,2,250112,A05_substitute,atomic,0.9773173332214355,0.69140625,0.0,0.0,0.0,1.000448
pretrain_different_operation_matched,2,250112,A04_reverse,atomic,0.2846351563930511,0.8662109375,0.2578125,0.2578125,0.2578125,1.000448
pretrain_different_operation_matched,2,250112,A03_copy,atomic,0.1553715616464615,0.9459635615348816,0.685546875,0.685546875,0.685546875,1.000448
pretrain_different_operation_matched,2,250112,A02_substitute,atomic,0.9994427561759948,0.6901041865348816,0.0,0.0,0.0,1.000448
pretrain_different_operation_matched,2,250112,A01_reverse,atomic,0.2944076955318451,0.869140625,0.291015625,0.291015625,0.291015625,1.000448
pretrain_different_operation_matched,2,250112,A00_copy,atomic,0.156770184636116,0.9430338740348816,0.66796875,0.66796875,0.66796875,1.000448
pretrain_different_operation_matched,1,250112,U02_unrelated_substitute,unrelated,2.2278835773468018,0.0989583358168602,0.0,0.0,0.0,1.000448
pretrain_different_operation_matched,1,250112,U01_unrelated_substitute,unrelated,1.0667345523834229,0.7073568105697632,0.0,0.0,0.0,1.000448
pretrain_different_operation_matched,1,250112,U00_unrelated_substitute,unrelated,2.233937978744507,0.0992838591337204,0.0,0.0,0.0,1.000448
pretrain_different_operation_matched,2,250112,K00_shortcut_for_A00_copy,shortcut,0.1532752960920334,0.94921875,0.697265625,0.697265625,0.697265625,1.000448
pretrain_same_operation_unrelated,1,250112,A06_copy,atomic,0.1916322708129882,0.9609375,0.7734375,0.7734375,0.7734375,1.000448
pretrain_different_operation_matched,2,250112,K01_shortcut_for_A07_reverse,shortcut,0.1466567665338516,0.9547526240348816,0.728515625,0.728515625,0.728515625,1.000448
pretrain_different_operation_matched,2,250112,S00_surface_rotate,surface_control,1.6789679527282717,0.4716796875,0.0,0.0,0.0,1.000448
corrupt_component_strong,0,250112,C05_copy_then_substitute_06_07,composite,0.2867816388607025,0.8616536855697632,0.2578125,0.2578125,0.2578125,1.000448
corrupt_component_strong,0,250112,C04_substitute_then_reverse_07_01,composite,0.1655429303646087,0.9440104365348816,0.66796875,0.66796875,0.66796875,1.000448
corrupt_component_strong,0,250112,C03_reverse_then_substitute_06_01,composite,0.2899044156074524,0.8626302480697632,0.271484375,0.271484375,0.271484375,1.000448
corrupt_component_strong,0,250112,C02_copy_then_substitute_00_07,composite,0.3222600519657135,0.849609375,0.244140625,0.244140625,0.244140625,1.000448
corrupt_component_strong,0,250112,C01_substitute_then_reverse_03_04,composite,0.2928411066532135,0.8626302480697632,0.275390625,0.275390625,0.275390625,1.000448
corrupt_component_strong,0,250112,C00_reverse_then_substitute_06_04,composite,0.3041149973869324,0.8603515625,0.26953125,0.26953125,0.26953125,1.000448
corrupt_component_strong,0,250112,A07_reverse,atomic,0.303763598203659,0.8515625,0.2265625,0.2265625,0.2265625,1.000448
corrupt_component_strong,0,250112,A06_copy,atomic,0.1545435935258865,0.9508463740348816,0.7109375,0.7109375,0.7109375,1.000448
corrupt_component_strong,0,250112,A05_substitute,atomic,1.125870943069458,0.6692708730697632,0.0,0.0,0.0,1.000448
corrupt_component_strong,0,250112,A04_reverse,atomic,0.3026532232761383,0.8590494990348816,0.244140625,0.244140625,0.244140625,1.000448
